timestamp,delta_ch0,theta_ch0,alpha_ch0,beta_ch0,gamma_ch0,delta_ch1,theta_ch1,alpha_ch1,beta_ch1,gamma_ch1,delta_ch2,theta_ch2,alpha_ch2,beta_ch2,gamma_ch2,delta_ch3,theta_ch3,alpha_ch3,beta_ch3,gamma_ch3,delta_ch4,theta_ch4,alpha_ch4,beta_ch4,gamma_ch4
1749768534.521125,27.948241214737088,14.642591725508842,9.693386518168136,3.4896761324094516,2.177329381491993,399.1108671342732,271.9008909682519,793.8592807154384,1525.1544541234261,708.8359087985075,350.9557952354138,89.08155085754238,167.13585630640515,360.73852343648014,165.11207704925738,19.192069622510356,13.74518604876332,7.273435867360236,2.3827222879808394,3.2840581683456946,34.11704553255716,89.16410457985145,179.857498266171,544.151541317732,201.66628247129228
1749768534.57875,64.73906643542698,36.208181394417394,17.78146809434366,3.4508170962811477,1.904369921942836,251.29976743614375,246.31546008707565,774.9147799739446,1578.6519676017078,753.5551073122022,368.5267908398185,81.15190262295917,171.31313656569506,363.4869866517267,164.8115003682032,42.92493901021811,33.12365543215312,13.146121538664426,2.854922905655955,3.2537543209196857,44.59003714384533,86.26295544639319,143.75119308202997,508.96900405762835,219.72592489906816
1749768534.654375,141.57505168472,69.72012133327989,26.948738075375026,3.597183013677553,1.8197018277378163,174.71147553917044,210.870707583273,772.169474193416,1636.7204658485566,791.6400230816055,368.11879404474644,73.18087875300492,176.00146579543306,370.2008713127063,169.12774370391898,89.32257425441561,65.63452542701962,21.28855759713228,3.821639237270601,3.1723769413600724,50.57519025650086,79.64124615768421,140.1804135542145,465.886117179506,243.68807566845453
1749768534.698125,251.0942470298677,109.98931444242935,35.20086622726263,3.9120623116814746,1.8747668929955843,178.12170656806242,179.21923444837222,775.2790878093759,1683.2189845319585,800.0738311678869,388.213926930573,68.62455347802809,180.35182503307675,377.38178869664944,172.58752347041803,149.1556793776615,105.1803947274253,29.810374687713267,5.15981930186402,3.1029401487611574,62.58306940356915,73.4203540967546,163.2206390995538,427.90640259043,264.6674040414752
1749768534.75975,369.5660178013684,147.65460770152012,39.5105150069814,4.324695290761148,2.0161312604666577,224.67345119219908,159.719265787388,777.2625112612947,1695.5672895731993,770.1654509490581,413.172895850571,69.36171202424899,184.61949888101586,381.3927552903845,171.63548991742763,207.94620189754124,140.2770677325641,35.96127204531046,6.541926288103021,3.061262866767248,71.2243998705687,69.70246085808338,198.45592379933498,399.9050954444539,274.21847639777343
1749768534.821375,447.5465033114984,170.27371509920516,38.69622279299779,4.673723897393309,2.2139420593356007,287.29348354209793,158.22687203277468,774.3126995105919,1652.2029518825718,713.9492397744197,435.80303314431114,76.59104928724852,190.5588511252468,378.52005612023777,167.73430524708826,254.01374528675845,159.23560118256665,37.33063298335111,7.508656698087839,3.014458204528075,66.98900800094127,67.90707681615821,234.856943176398,378.08727169199085,270.2778764007143
1749768534.879125,469.3674352666417,168.6616866265866,33.098501006032656,4.853084844233546,2.445626922163514,370.9193278627461,170.48901824077558,772.9075817217561,1553.4218674121653,655.8278658977699,390.43722571286565,87.38307851398972,199.07841751400866,367.65251448927063,165.64765190747312,278.4846902028033,156.31289658066865,33.521068531567394,7.69327649291584,2.915431900821031,62.075814618811066,67.55352173554233,269.54310364098785,357.4870416620977,258.75839171149465
1749768534.95575,444.41858668685467,143.64055254144338,25.146572652354823,4.844078712586033,2.651429764983172,490.73873152267373,185.5453867608366,773.5067086453366,1429.6552389202907,617.1130083247724,333.070292806353,92.60181865653405,210.1650534846355,351.8891609730046,169.18450140204277,283.4332384711335,132.2985000947584,25.91151763157515,7.014345417490426,2.7034347859550003,50.187144166622744,68.98907370740443,299.956960997205,337.7561876037438,249.37103870606964
1749768535.014375,427.0842924184271,104.77016690867299,18.013112282417502,4.813018605395876,2.804493732538381,618.8734780093557,193.05649759415957,773.8313506458421,1330.3357975361778,603.1094998644538,292.3247657749484,85.32494233070268,221.98285391822438,336.2911622917316,177.88659259659835,290.2182802022701,94.59353040835383,17.363163947156757,5.709885923076231,2.3859562205054328,36.43802011687276,72.68503923395997,321.57815959016585,324.77156540840423,248.2350117420103
1749768535.073125,429.2299485210176,65.15375120755756,13.624338950383372,5.120735318795442,2.891868516690606,837.5157465799738,185.046178902787,762.9222990896543,1287.5584514657871,604.0935955170983,302.94051762245533,68.35956443126732,230.75224087831015,323.4505745970233,186.49003033119013,273.8937647503682,55.5281067286348,10.318725564866508,4.222072985525252,2.05418831218667,23.004402955431324,77.87022973816218,326.5407130950783,322.3101164624612,254.35211046305466
1749768535.13475,436.9171417611874,36.3583033267012,12.32674342688213,6.072996658146492,2.9868897546572564,1041.3654727731598,163.5261140930524,732.7526683204143,1302.4393621431304,605.8022388410086,335.0435639553986,46.99860241993606,231.8368026437528,313.72350545687385,188.93892105872845,250.2137034073911,27.82381228267598,6.379232457027305,2.924246417219164,1.8676194958535919,15.926844257224282,80.88734920685862,309.51350308343524,330.2343527834183,260.7456753390604
1749768535.199375,454.5763474089501,22.584129441249672,12.851184272760232,7.783530336338322,3.3195773183417723,1231.2838815513703,136.68599008321104,675.9169640594407,1353.1037084831908,603.0765633981912,370.1880220692613,26.922155127343718,220.5063151354384,306.81112580645475,182.7563512394373,240.8064006767605,15.744652105679316,5.759801803623433,2.0698773438456723,1.9744264195416774,16.380714529421848,78.88762594747759,271.3990259943287,344.3740473618065,260.04558920058304
1749768535.254125,467.1997922349355,20.444919672176542,13.259576110468199,10.018455645077156,4.100588745685584,1431.630950540307,108.59596588076906,593.6024310337335,1400.3726157876172,605.904444389534,389.7595018148306,13.59412112217253,195.07419600850784,300.44781679970373,169.90065433754216,253.19234796745826,16.22561815611383,7.075927529845609,1.7164864607990318,2.409728826200049,23.362754762279014,72.94487590524002,219.49870222204686,357.77142863080303,250.99045787246868
1749768535.32875,483.1862542370934,22.191933642802212,12.384943911069632,12.268162812877975,5.339657196850784,1655.399093060853,84.03251864439247,505.2340397876722,1411.7212456283712,630.1036493127463,395.35786397235773,10.387889794299353,159.66304472556138,292.8051557820682,154.72031080430077,292.99858072404487,22.96198729980575,8.473035479675184,1.7495948915339175,3.0740473056779374,37.28356011926267,66.79465501518689,168.26692597423423,366.8975799266057,239.74225520204988
1749768535.404375,513.8353361465828,23.238368863714662,10.488115654158596,13.993538737968326,6.774170630629588,1909.5655112591683,76.37719369854767,446.85928967685925,1387.2815991044888,685.7044737198881,393.7846789355624,16.72554507029196,124.56171898718446,285.7118190132983,142.07144114616148,299.16059131197477,30.516947030720484,9.016952450514577,2.007195623217303,3.77758784198144,51.993337405061496,64.32242103229937,137.17759120091304,377.10830117962837,236.67767616428773
1749768535.449125,507.43763407243733,23.246095121246277,8.541704242630615,14.730286931160082,7.949719188023536,2061.8406543549477,79.78394531402628,456.54945105996467,1356.821975345559,770.3117675026665,362.699598980534,27.58208849194016,101.49493850167315,283.76258709053167,135.04022990325808,265.90423204498774,35.07272345895762,8.845162093675393,2.3627223966081496,4.300430521507522,61.68543113089107,67.59773130835846,142.99447255899818,398.7972867193189,250.15522857575777
1749768535.52375,462.0791511671396,22.326197862508813,7.199817404644657,14.28772549580144,8.434331042132735,2053.049647059255,76.38291111699735,549.949114401633,1357.947229469159,869.0668410991444,332.05417533777955,37.49481217174092,99.2023978369428,290.88000090756094,134.59177559522658,229.70128376697807,34.77420208789768,7.9881557104520216,2.7553582983970393,4.473942203864284,66.06875964192716,74.5938320136628,188.84324569528357,437.08029877106395,279.0369466955209
1749768535.570375,392.0979029736911,20.964073304517342,6.725874344270915,12.808150889692852,8.027817141035325,1866.5876352243367,66.140018657124,713.8364246806932,1412.9171121819738,963.6977689576846,258.4171174046951,43.75230559593224,117.73674722800595,307.1859730741526,140.1874729938531,201.71689417938902,30.46692512709946,6.660152705903563,3.1374105460853374,4.276093718385448,63.623620884758985,80.5852498939229,259.5162635116013,485.1205459794742,312.70051023717207
1749768535.639125,288.9719165694129,19.725452381406203,6.966957553441098,10.697122798105411,6.845740490392882,1617.690562503771,63.35646967074865,906.3689250224872,1515.742963509141,1034.4886569873988,176.09744548715398,46.17792585633957,148.29577167707885,328.0373578495612,150.00808182046444,156.35426533359583,24.43641886214784,5.4549756803401115,3.4732727063276836,3.8031843297995183,57.950297876417295,81.03670085576529,331.95171404981284,526.6921859897128,335.41308213684397
1749768535.70575,194.70409920731305,18.86563256494116,7.551177207404545,8.417197098221681,5.265251556557901,1415.1205881967849,66.12585373000415,1075.083252114152,1631.2655062435103,1071.3450251444506,136.30219730461903,43.89385884930817,177.7415293957652,345.04794940693927,161.4533968712699,118.33580763709375,19.922329762065978,4.909007009553883,3.733908727443919,3.2138500826819736,45.35701531690538,74.7212552485998,381.53194023209,544.1690473788356,336.8119232019639
1749768535.766375,144.35291952624402,18.951454194889028,8.51373355514794,6.322988806789736,3.7686514775853466,1264.7154252717298,70.43184374511509,1176.003322179722,1709.9604985672743,1076.379326989346,146.21262484525417,38.45581971760388,196.41115001650897,349.31723598373077,172.04884816586937,104.13266188629926,19.312180135757853,5.207612921999391,3.891774218833273,2.6846539766415054,31.8009713260168,63.36999581170058,391.82380753423485,526.368302981097,317.46080204306895
1749768535.823125,142.576154641899,20.801005353680004,9.984452052199586,4.620960901862645,2.7066078298144145,1209.2935540566596,82.45330600635997,1204.8714936009103,1719.691957222353,1058.137475133845,185.81400055383526,33.09201478531393,204.04744934361185,337.856273155076,178.85399616329306,119.55020643383784,23.104962040467832,6.237315450556699,3.9327059892982583,2.3287144750111177,24.454456917261957,53.52982095791153,369.838197017746,477.37129887380297,286.9029728236052
1749768535.88375,169.7669563454095,23.1937034558508,12.02980625611232,3.4984369290017665,2.218368907307366,1060.5735887338592,101.20460220566012,1178.8616987712362,1670.0086612616826,1023.0031540849952,213.1974078298523,29.8027420347717,204.4219970436864,316.1149633640485,178.99180132835363,160.23059542851712,29.65110124741143,7.807311143264458,3.8456999908698237,2.150090778291736,20.74644810713565,50.487952659211736,337.0041403314932,416.7196245199494,257.34422565618706
1749768535.947375,192.52706036572414,24.43250388603072,14.554674097636328,3.189844801473078,2.2213568123947005,832.454649126849,115.17232372866351,1130.5969443243625,1601.9942004095333,976.5746407338047,200.25559699682128,26.830630641167932,202.6191053958523,295.240994761306,171.81890510923517,202.53599832759272,36.20466753985192,10.012727247970606,3.737629254535382,2.0905608384655863,19.91694538671431,54.5555882381416,315.5645581608236,368.8383086537751,238.25586878182517
1749768536.005125,209.3139085787296,24.21022833488657,16.97629362619568,3.844502242108055,2.4886449150958603,636.4016221686395,114.52974819969809,1074.4675550776074,1558.473503589679,928.6408113219669,159.22731596469944,22.809347122012902,198.88949374773557,285.6705516845043,160.32426024316703,219.56401685790968,41.38194634355982,12.800900655291688,3.847879375257073,2.0616669651267903,24.857380044682433,62.60567869619971,314.14813216457986,351.9586071134407,233.696205690785
1749768536.07875,237.84780016174963,23.18855564264843,18.92585397673253,5.252127401180094,2.793374415194753,516.9235005679781,102.8348493635722,1014.1409318361232,1561.8486437041452,884.1689290475495,111.97625009423489,20.095324784052796,192.02711568785531,291.8873902258919,148.2653440740085,223.60191101066175,46.59250707716596,16.158959805647154,4.365837251883933,1.9886871431116648,32.92615445210751,70.45112863646214,326.3177391555347,370.12054632301005,240.62905081111455
1749768536.139375,263.71087073764943,22.51276149157514,20.153243608503196,6.899133725536831,3.0083908437984306,349.257978631295,90.2475989792975,950.5277036571064,1606.3730081434128,839.8713162962894,59.47327043237384,20.841314312125697,181.2471284545589,311.2798397495956,137.56963446898834,212.59069795678036,54.015825060680456,19.999622630013306,5.303093168639301,1.8676064045064145,39.7663260857404,75.36629254304664,334.30168527175584,411.77255114619004,251.12871660958342
1749768536.198125,265.8899039040351,22.631507872156988,20.280259918063955,8.157058555748653,3.059969132376818,323.69801747936026,85.09112797297651,899.8140916571934,1659.7696822753066,793.6487137679543,38.165793111397626,25.445415799640298,170.75573210738122,335.28291294467385,128.61129343729635,187.36356640108593,63.5981383047645,23.723357180979683,6.44688597709005,1.7179384974229133,37.85175019022965,78.14076374798876,322.1205902546307,456.07923672106585,257.3510184729007
1749768536.25875,238.59842307894917,23.101627552772438,19.13441017989282,8.592705303800598,2.935891366184421,319.91509168231875,90.61545532168853,897.1038295432824,1690.4404422255589,752.7118557480987,27.57174459395256,32.051996502129235,168.1125951907299,355.8228893180164,121.93394391275862,166.1673884777023,73.26237111167151,26.12745157110005,7.442155182551578,1.5501725237930963,34.45263820290714,83.3461497383276,286.3212516290429,484.97722186285023,254.78565827828345
1749768536.320375,186.58267511224352,23.067976743864424,16.83104072675436,8.149965333978177,2.7060059408135384,288.4488849237058,100.69178195595944,973.6593311707572,1693.8784662982541,724.6265756988893,20.191318359615362,37.211463166056404,179.8252086795728,370.652821641978,117.81067427220981,150.49586139461903,79.88076947527979,26.178421160054302,7.939392871547248,1.4031536994563791,26.886621075750146,93.21684347813667,236.32937973491738,492.4107113893468,241.44684242478394
1749768536.379125,126.83674353741748,21.98521006539971,13.622406774225874,7.082919597879092,2.4659460540692058,258.5349083535222,109.4072255195218,1125.7187394398413,1688.7596375169262,716.3467208532518,27.090718946870744,38.327217540425096,204.9800734136155,382.1394631485227,116.5720300903,146.0431549233581,79.73201977913506,23.34488302016222,7.766012335568245,1.3147399166963525,19.73176252915922,106.38665608683846,188.0610443181233,484.0512842933962,218.20012236083403
1749768536.46875,68.95560229927791,19.39075099351834,10.09028736449002,5.822663294627654,2.2677192781561093,216.3192037711822,112.54526879002867,1299.0573674352577,1698.2379743938113,738.7847927234744,35.89109247403691,35.233416092396055,234.16561881106546,394.37106060427186,119.446823930925,138.94364058761818,70.80441082588392,18.4063403426034,7.023207350908559,1.2822304394038553,12.49625748681851,118.05094390635693,155.07182045481426,470.68596324334766,191.4079740626607
1749768536.514375,35.287988742653404,15.385544739607804,6.705529384400144,4.7839871544760335,2.1068781510872676,241.369758965806,113.02653754898697,1413.9986595945823,1730.167114779535,790.3275829246295,61.917292165517885,30.239941806464877,252.7285078625896,410.1462567548435,126.15196254010624,125.54104165431677,55.12778713065508,12.869204861520391,5.967147652951323,1.2755967537947168,7.3276750460510485,124.30345876222964,139.35779439181937,459.3674427124805,168.39097265529387
1749768536.577125,13.098853663092008,10.861693715391512,4.112942395295242,4.14529988644546,1.9489361977815969,397.7963278859073,113.82883534543198,1408.8926450668077,1775.4664371939464,849.6576788674181,97.69127361551601,26.815909506418887,250.52223812186912,429.62862900643876,133.9360083572563,103.15056349512626,37.66817757643201,7.945642346331047,4.876822919982032,1.2722248095245032,4.621982630612813,122.50837896449131,133.77900245292292,450.7919151991941,153.6354629586294
1749768536.63475,5.897467248543272,7.549497114223486,2.684467723303294,3.8410206486339544,1.7635112020699908,642.8636736582071,122.81287678489252,1288.3059203834823,1808.4029143181403,889.2487157109371,125.11098257728949,27.70915463104152,228.57776028567528,448.8787890122652,138.74218616915388,90.60489982487448,23.29040026473402,4.695672716543749,3.963989378544898,1.2450479854220236,5.81574598637958,112.17821395592833,129.88547168184908,439.4518974308383,146.77056958533018
1749768536.710375,4.030546963648976,5.878253017381226,2.361274111962703,3.6761162562920933,1.5478698330961433,893.3132406114942,137.36456286257703,1113.6660466412122,1800.3804998178782,892.3656258725159,145.89901144045754,32.272583222822774,196.72964860658178,461.1437783167687,138.1465007170454,79.99354485352208,14.088917138331022,3.2556158353423896,3.316082556163179,1.1808903214931314,7.3806420591033834,95.89921481260205,124.2773867658223,417.81978033421575,144.84322680148932
1749768536.755125,3.0747701876810694,5.092982895729115,2.5941400606418092,3.4953732157651833,1.3202918926321654,1108.5377710456496,150.7015530446111,959.207796280557,1747.1581847078196,859.7765278525493,147.12818185510653,38.287337810672284,166.275249047973,462.40256569871474,132.89105619276552,66.80026785676681,9.144164065080187,2.9071925925025637,2.9034773375874288,1.0863900485815805,11.809476376324366,80.66691323319912,120.70633114946042,384.9080010042805,143.7902534213645
1749768536.82875,1.517089341463879,4.370710296453707,2.823090759961366,3.304095434709707,1.1081666469842286,1117.1467989610237,158.4959526130935,866.9646350793304,1674.7275966363602,803.9220685468081,135.66772916295145,43.00590198942369,143.7335308703044,453.3720184296852,125.28457723499612,42.98083467624474,6.454960456955368,2.7248914329871807,2.65521510519222,0.9922356909719379,15.73486029392647,74.98003496198514,126.82505746755632,348.40504224991065,139.9581536719828
1749768536.889375,0.5988529317421729,3.48909795236516,2.8671051117676476,3.2132675076054817,0.9354027644713313,986.8529437990858,168.2281868267455,831.5067685741105,1615.3309197871906,749.6857592329542,100.58146409585551,44.6768387204471,128.7161262670043,437.150452548432,118.80919655277837,21.82786169865091,4.640937941479456,2.440151032453758,2.517179294271071,0.9372727162549652,18.465754748886688,84.02510070811562,145.55083412452547,319.3824812330675,134.0970222640957
1749768536.948125,0.205303492691972,2.597483170204929,2.5995837041852243,3.3073179223472597,0.8087137610628492,801.3182423353619,175.3558589455267,806.7242367859836,1581.2137158238143,715.9363814757801,72.53123371969832,42.73862905120289,115.45461251021129,416.1711361452108,115.35715433933936,10.924335758367695,3.3575855725800223,2.39577280711496,2.46065003218528,0.9514576804495591,19.212102287153133,106.51916602826195,171.02820558527537,304.4833693300833,130.06591348604093
1749768537.00875,0.13389502555696756,1.9015518728658076,2.1232699498120424,3.582507252048843,0.724656671251382,622.5970093227588,174.89223688724388,742.3732056570559,1564.893780450838,705.4186947948956,45.54611746617574,38.53241093105751,98.51165189973895,393.21615391100255,114.756302489853,4.72188474159433,2.4856385768092233,2.6259996654409234,2.426683742697436,1.032925089824818,17.423504729553137,134.915854005943,192.86857943550956,302.84323083133984,131.4629305826154
1749768537.072375,0.20156372641747988,1.527570512538873,1.7542400568939123,3.9340433735126554,0.6733045508027321,568.0073455450517,177.75969562057693,622.4854770903942,1548.6850249297538,699.9899590988043,39.64580821718069,35.1040570887602,77.53742733176634,370.42882470117195,114.02850994436183,2.557210636132387,1.9204490608182536,3.0713826189001763,2.355874065155874,1.1420637620375027,14.468161017157318,159.20580223786538,209.39700318430906,310.80545128207615,137.45445608137908
1749768537.158125,0.3373612486768691,1.4472158591639033,1.8456634382973873,4.215314586250975,0.6505592598935996,460.618726914337,193.40024522018902,474.28038639607064,1511.9654329317066,688.1756404956576,41.76933989119646,36.95846156340099,56.61076807340005,347.79276383490077,112.27215772811734,2.0628641414587205,1.6483195887149038,3.5078013413518305,2.2456627188541263,1.2243860282950132,9.916040652707897,172.0105408559221,229.20959997133588,326.2533006012745,147.56794005284445
1749768537.20375,0.7959020055415587,1.5940050134874562,2.52421520597365,4.300856469844134,0.6559401971204885,421.62291589943806,215.14820252333737,347.1557731071156,1443.4385496639923,668.2666087595084,60.46066414012979,46.663096982229334,42.52043918667904,324.22307118195454,110.63166980556758,1.192764495619966,1.731363233873615,3.838133449314313,2.1669562122083668,1.2399867011365135,8.61006404316223,170.83303658604706,261.1240122743367,348.55374327888666,160.99709393942038
1749768537.264375,1.6210125748654711,1.902269064831025,3.599955788434552,4.121751870874938,0.6797561729426999,362.9293334078036,243.3900841191193,284.28804777149,1345.848783348357,653.1759295878121,84.42089843335495,63.13269807961895,41.540378837803516,298.98094473285954,113.41165258153634,0.676774552971777,2.2102775502486347,4.022437484052269,2.221427218878737,1.1889340435359328,7.471336540940999,157.44973956734347,304.513547007154,376.14196669157707,178.2615573697213
1749768537.323125,2.591763880200833,2.3646470555999235,4.655777875631825,3.6903656989725193,0.7109441308846194,287.6624059744288,288.7093064411911,294.10358107142105,1223.217826086378,662.4112141256383,111.37616960588359,81.84216556699661,53.60136421776523,270.5697107360061,125.04603308694399,0.7497135178173634,2.936438586951717,4.0713317444401556,2.4441159241314234,1.0998691245527807,6.859495871533923,136.06015982296046,345.8714049619051,400.7168028571891,198.6020822667839
1749768537.41375,3.823016816473096,2.9382663669883278,5.291271136553851,3.110798105099741,0.7492321220648372,277.6566788841258,352.17896462973715,346.09177083222477,1082.1707280900084,718.0606156900461,112.78804836847782,96.58525636469318,72.12795914080885,238.65529520501505,148.83589705797846,1.2112598637021348,3.648841834703216,4.06489308838786,2.781238774229733,1.0100712854938538,7.133523104509118,111.91671366042996,365.201589619158,409.8742286264787,220.11990174276158
1749768537.459375,4.770630042122057,3.5553500012790904,5.423544403948397,2.5531867494863785,0.8041396182808871,339.9972390841979,420.8509482214931,392.69446965014714,941.6355603701327,821.9171543291434,108.6820821442937,101.9514036518929,88.38068255252293,207.0904513140445,182.57300633279124,1.6766749303100967,4.196298984191673,4.084919896383331,3.1124551627687214,0.9543474663520632,6.092390696526778,89.33325277145221,346.5550563551905,395.34082627645716,238.74325533745883
1749768537.534125,5.370248968576943,4.023001711132194,5.280976990274951,2.1536374576582915,0.8803587730895028,460.46003141244887,473.22754906368834,403.96606051021865,839.0004723860025,950.9985197509261,100.60756681892964,96.33974175902105,96.64132949123511,184.45303470836788,218.72489694054067,2.0903346489800327,4.4726205050503856,4.056228230529416,3.29491393203204,0.9504576344696569,5.161763978721768,70.67010702075378,289.27507832567693,361.2282848920063,250.38696160879178
1749768537.57875,5.4745976216072965,4.149833914259725,5.205571798005602,1.9517020977941268,0.9693572401388713,599.7112070242686,482.29776027192037,373.8832822228402,811.7251651610387,1063.5596910123918,85.27293088632658,81.97039987249372,95.0344797517997,178.6017506214987,246.4700356420492,2.3910742372648146,4.424064204117368,3.87008331436499,3.245140830910713,0.9846005930115651,4.061542965914365,54.296391679166916,210.1526455055212,322.2716660716611,252.9132848798061
1749768537.654375,5.0292170523282955,3.854390241538854,5.428276822387341,1.9081741255430422,1.0531795521121352,781.0289877693865,442.62586028431326,330.72710826178815,881.5827185687144,1121.6180371603616,68.27086002412187,64.21831347899641,86.74992578411306,192.95064035298205,257.6074140750522,2.319794047415567,4.076948984409701,3.5458137545999397,3.0098907407800737,1.0332391111413735,5.1651696501317685,39.91779949915741,137.63057516415853,295.3127358959089,247.38590928784754
1749768537.698125,4.261926330155031,3.1901071511642187,5.894967517704404,1.9414497999318296,1.120270987032816,863.8308743641672,366.2257971287299,308.20756679550806,1045.2683475420197,1106.5198139759914,74.40676546040808,48.85866790162328,79.79609806119956,224.87412402228017,248.74864279061617,2.163326609965668,3.531639977054636,3.220407957635815,2.7453564297199566,1.084296822235851,5.7684871585892505,30.6683327202691,94.9868716484113,291.2803650099287,236.15306054314087
1749768537.75975,3.4037472410512217,2.361630178802938,6.30898923831622,1.975395714771483,1.1682357710356355,860.4191281567682,280.9222076500675,332.9229025014431,1265.2596720764352,1024.1029050457942,109.02823225648373,40.13383047702007,80.98200453114507,264.727279698337,222.44425754839384,1.778308963430057,2.8847967073174745,3.225749993614676,2.6242601804795713,1.1379456170744089,9.202561675202592,31.005204763401288,92.83501082440637,309.4315044118253,220.52482819657956
1749768537.820375,2.7283411938859894,1.70102062094642,6.346382949466355,1.9706169873964912,1.1969094466078647,728.8038784910266,205.18369734554022,396.5586192771109,1483.3566258315836,906.377802905502,180.2808722441565,40.71569170369041,92.62282177036872,300.2422071041504,186.62111910410607,1.4101401396050262,2.336598020872968,3.8954823779966907,2.7553090081161282,1.1980236371675046,12.600499472764175,42.0925407082518,123.10204587201807,339.08086393972434,202.15391832065683
1749768537.879125,3.8877032083346306,1.5315802263810459,5.845662623502095,1.9342107320633182,1.2053878661228359,555.9396812156958,150.51618043813036,468.14022639135146,1648.7206754298961,795.7488917743954,255.90691674683774,49.73894977713459,110.81891486646573,322.50446823883084,151.48910424409476,2.7487623474436877,2.3866093777529773,5.324569019709395,3.126128350126291,1.2634062296401414,14.226785553188058,60.34091011432222,165.21025849613295,366.72593797074677,183.4265622669325
1749768537.95375,5.976260758095117,2.1870669097421653,4.878516992678394,1.9067221751562229,1.193687365286939,410.13130048510203,121.93353813272445,512.148867599673,1732.8684358304947,723.2174913182826,307.2658771120353,62.951161219334736,126.39522756736694,327.6036837294437,124.54269293865454,5.448748348185993,3.922265255719502,7.145307778960837,3.611911584784351,1.326906929607448,13.828238070222426,78.86696696104153,201.72888853504,382.49943934372254,166.72910002765335
1749768538.017375,9.149643246089749,4.539961674857212,3.9771253228069376,1.9436399307460777,1.167189767710766,241.17277128232732,122.60863136966432,520.3680661079876,1733.3850499361172,694.0809822791189,305.6590904779666,76.9334970075405,133.0275512701205,317.30892471350785,107.76586451750705,8.795090368697757,7.849881860684819,8.731727103911904,4.027487512692665,1.3826436164235543,11.262674931194855,91.39174586060663,228.01129407399557,383.2782522272185,155.41448461764472
1749768538.073125,15.152102298292645,8.93644104063215,3.7523766562802847,2.0751476222017313,1.130809072011521,208.74111942543928,146.88113457537273,520.5219550817953,1682.7415743756985,700.9768858959258,254.6269640772265,89.52576257712931,130.23149758954838,300.63912463703093,99.79001092788532,16.97100527675364,14.303566574486476,9.413771266491107,4.202514244325467,1.4282434473887853,11.836457975270129,94.05498546933006,247.76132543935182,373.3748823230306,155.27165340825007
1749768538.13375,25.02350196842643,14.681473835431955,4.559533761818176,2.273094605317385,1.1008631067410473,151.9972040978356,191.07963009525625,547.609480903017,1627.6697756858198,727.5684928831824,200.1059627404579,100.7799163720664,123.83769910503129,288.6662129073312,99.38459886435064,31.113111159894423,22.368334090989606,8.998047096084184,4.10003341771519,1.458576040317897,6.979457310103632,87.7832101529802,267.00636011731376,360.6813000266373,169.87326599250605
1749768538.195375,36.152275831972204,20.543809369218035,6.228644706437196,2.4650843629913046,1.0942318475054968,147.45906215450418,255.60142677378954,625.1156493399885,1602.110278604136,778.4810302568158,146.2086985805604,107.86126479050036,118.30566943998126,288.68794465768826,108.90491798052321,47.43621591641946,30.444464374382413,7.727607844499035,3.762332113406784,1.4638481660429588,8.394552957600174,76.48557600053928,287.57040746265614,352.55094999849786,205.30457748082134
1749768538.254125,46.25401735820093,25.141267853082915,8.184894851151146,2.5855779318865246,1.1215759419484745,159.90499978658863,331.39467969265104,735.6198080387308,1617.5852573402717,873.4223821015365,110.87711526971796,108.22259269882834,115.6809967754012,301.6996560687203,132.1014999976154,64.1759530266676,36.49186396192757,6.085409891531545,3.2698536862839966,1.4407179042796958,13.601641430828641,64.76146990793822,304.1099801920541,352.42290584741284,264.6754837049258
1749768538.35875,54.05193625152065,27.25683098485779,9.695473211835163,2.6945144969112325,1.1720453391293346,174.08769517413398,402.7443200749623,835.1076684043749,1662.5882847394528,1017.4539313096119,77.56077223935168,101.67188993546884,114.57027769795931,322.4403012912388,168.0693516387347,80.0373284131845,39.56601805340544,4.906876984771854,2.734240725606762,1.3748024534397905,21.35168879692884,55.871057515555876,305.3762050313866,358.4487095139456,342.3286179452895
1749768538.384375,54.42852936124747,26.632277446963805,10.32710357587126,2.94778378985647,1.2143579766952162,177.6897026394466,457.9680059786413,879.237060014927,1713.226046001105,1184.4570696540093,52.373653850758394,92.02201193660123,113.38574360925443,342.64566451451446,208.9116986460577,89.16396880708389,40.28954094661195,5.329914155907812,2.349413957435418,1.261742498655937,30.665329026891587,50.40592378187442,280.86880009213047,365.7487200818005,423.078494464648
1749768538.466125,49.39387764327296,24.528023984585978,10.304550078465654,3.5063667243408916,1.2220540214001199,181.24672428114496,483.3446962152285,852.8584599156217,1748.6148796023695,1319.7212946798397,46.92719467295167,81.40418160677253,108.8188024421756,355.30353088757875,241.61167937377758,93.44405828233606,40.33674084302057,8.068200882735692,2.3181965487174527,1.1254118791832879,39.80397929923191,46.65472371549312,230.42617118748845,369.65501090552607,486.0651040074152
1749768538.50875,40.832739572484606,22.738410130901855,10.177277882069637,4.412906695046396,1.1839884347793905,158.85557801556706,471.51905723128147,782.2511580481342,1760.3861699157346,1366.3589438590982,48.025895019426635,71.75159265985567,102.89293064908858,357.6254314753661,253.58417707979385,94.77077375361986,41.467990556947996,12.927886042675723,2.7569697857840634,1.0077363711014398,46.12574405647615,41.41667620002648,167.8857029313459,366.58176175757006,512.3050973077776
