trial,timestamp,word,color,response,correct,response_time
441,1749741439.9368358,BLUE,yellow,yellow,True,1.5041351318359375
442,1749741441.4510758,YELLOW,red,red,True,2.2055821418762207
443,1749741443.6645908,RED,blue,blue,True,1.2309701442718506
444,1749741444.8995917,GREEN,blue,blue,True,0.6883034706115723
445,1749741445.590362,GREEN,blue,blue,True,1.2441868782043457
446,1749741446.8429706,BLUE,red,red,True,1.4972765445709229
447,1749741448.3474348,YELLOW,red,red,True,1.3231837749481201
448,1749741449.680464,BLUE,yellow,yellow,True,1.098024845123291
449,1749741450.783676,YELLOW,green,green,True,1.099442481994629
450,1749741451.8904123,BLUE,blue,blue,True,0.9084758758544922
451,1749741452.8027084,RED,green,green,True,1.5021021366119385
452,1749741454.3136375,YELLOW,green,green,True,0.7792830467224121
453,1749741455.1067617,BLUE,yellow,yellow,True,0.9505910873413086
454,1749741456.0670075,RED,yellow,yellow,True,0.487229585647583
455,1749741456.5552604,RED,blue,blue,True,1.1252286434173584
456,1749741457.693084,GREEN,blue,blue,True,0.6163218021392822
457,1749741458.3158875,RED,blue,blue,True,0.5942397117614746
458,1749741458.9114,RED,blue,blue,True,0.9645521640777588
459,1749741459.8771455,RED,yellow,yellow,True,0.9568512439727783
460,1749741460.8339968,RED,yellow,yellow,True,0.8006675243377686
461,1749741461.635663,RED,blue,blue,True,1.113189458847046
462,1749741462.7595634,YELLOW,green,green,True,0.9929590225219727
463,1749741463.7594514,BLUE,red,red,True,2.488468647003174
464,1749741466.2491834,BLUE,red,red,True,0.5700218677520752
465,1749741466.823621,RED,yellow,yellow,True,0.9799761772155762
466,1749741467.811313,GREEN,blue,blue,True,1.6696176528930664
467,1749741469.4821725,GREEN,green,green,True,1.0897338390350342
468,1749741470.5719063,GREEN,blue,blue,True,0.8898320198059082
469,1749741471.4739943,YELLOW,red,red,True,0.844696044921875
470,1749741472.3251042,BLUE,green,green,True,1.6898791790008545
471,1749741474.0249765,YELLOW,red,red,True,1.0961675643920898
472,1749741475.1300032,GREEN,red,red,True,0.7974643707275391
473,1749741475.9335048,YELLOW,red,red,True,0.6654376983642578
474,1749741476.599943,YELLOW,green,green,True,1.0005686283111572
475,1749741477.6038358,BLUE,red,red,True,0.6809039115905762
476,1749741478.2857397,BLUE,yellow,yellow,True,0.8378775119781494
477,1749741479.1336942,GREEN,green,green,True,0.9630155563354492
478,1749741480.0987246,GREEN,blue,blue,True,1.5318779945373535
479,1749741481.63968,BLUE,yellow,yellow,True,1.379117727279663
480,1749741483.0285342,GREEN,red,red,True,1.7068328857421875
481,1749741484.7437277,BLUE,green,green,True,1.1834321022033691
482,1749741485.932535,GREEN,red,red,True,1.71429443359375
483,1749741487.651263,YELLOW,yellow,yellow,True,0.8852546215057373
484,1749741488.5365176,YELLOW,green,green,True,1.5752379894256592
485,1749741490.1127563,YELLOW,yellow,yellow,True,3.018483877182007
486,1749741493.1346004,BLUE,red,red,True,1.1945149898529053
487,1749741494.3368168,YELLOW,yellow,yellow,True,1.0418553352355957
488,1749741495.3869376,BLUE,green,green,True,4.603135108947754
489,1749741499.991069,BLUE,blue,blue,True,1.2125582695007324
490,1749741501.2086282,RED,green,green,True,2.6548941135406494
491,1749741503.8673816,YELLOW,red,red,True,2.466630220413208
492,1749741506.3351498,YELLOW,blue,blue,True,1.389430284500122
493,1749741507.7256045,YELLOW,yellow,yellow,True,1.0086462497711182
494,1749741508.742079,RED,red,red,True,1.6695644855499268
495,1749741510.417315,BLUE,blue,blue,True,1.057516098022461
496,1749741511.4758356,BLUE,yellow,yellow,True,1.7118699550628662
497,1749741513.1942255,GREEN,red,red,True,2.0849595069885254
498,1749741515.2856507,BLUE,yellow,yellow,True,1.026151418685913
499,1749741516.317802,GREEN,red,red,True,0.841200590133667
500,1749741517.1631417,YELLOW,yellow,yellow,True,0.6690142154693604
501,1749741517.836164,RED,green,green,True,0.9307215213775635
502,1749741518.7680943,RED,yellow,yellow,True,0.6985080242156982
503,1749741519.474593,YELLOW,blue,blue,True,0.7782595157623291
504,1749741520.2541032,YELLOW,green,green,True,0.8738083839416504
505,1749741521.1289117,YELLOW,red,red,True,1.0249531269073486
506,1749741522.1605525,GREEN,yellow,yellow,True,1.256568431854248
507,1749741523.424064,RED,blue,blue,True,0.9497895240783691
508,1749741524.3817291,GREEN,red,red,True,0.979224443435669
509,1749741525.368908,YELLOW,yellow,yellow,True,0.8856770992279053
510,1749741526.262534,BLUE,green,green,True,1.1257209777832031
511,1749741527.3963711,YELLOW,blue,blue,True,1.7016751766204834
512,1749741529.099043,YELLOW,red,red,True,0.698279619216919
513,1749741529.8026242,RED,green,green,True,1.035165548324585
514,1749741530.8460662,YELLOW,yellow,yellow,True,0.7941956520080566
515,1749741531.6487336,BLUE,blue,blue,True,0.7616205215454102
516,1749741532.4168952,RED,yellow,yellow,True,0.7921233177185059
517,1749741533.2164342,GREEN,yellow,yellow,True,0.6776368618011475
518,1749741533.8974886,YELLOW,green,green,True,0.8657357692718506
519,1749741534.767717,GREEN,green,green,True,0.5423986911773682
520,1749741535.3111243,GREEN,blue,blue,True,1.8733055591583252
521,1749741537.185445,GREEN,green,green,True,0.8122158050537109
522,1749741537.998658,GREEN,blue,blue,True,0.5460972785949707
523,1749741538.5517285,YELLOW,yellow,yellow,True,0.7662580013275146
524,1749741539.3258138,BLUE,yellow,yellow,True,0.80906081199646
525,1749741540.141425,GREEN,blue,blue,True,1.0073635578155518
526,1749741541.155621,BLUE,yellow,yellow,True,0.8219783306121826
527,1749741541.9854424,GREEN,yellow,yellow,True,0.5666732788085938
528,1749741542.5531461,GREEN,yellow,yellow,True,0.951887845993042
529,1749741543.5085049,YELLOW,yellow,yellow,True,0.44440269470214844
530,1749741543.9563236,GREEN,red,red,True,0.7951750755310059
531,1749741544.7553113,RED,blue,blue,True,1.0447907447814941
532,1749741545.8062196,YELLOW,red,red,True,1.0620195865631104
533,1749741546.8769193,GREEN,yellow,yellow,True,0.8389370441436768
534,1749741547.7158563,GREEN,red,green,False,0.9521329402923584
535,1749741548.6698306,GREEN,red,red,True,1.5668652057647705
536,1749741550.2441967,YELLOW,green,green,True,2.556382894515991
537,1749741552.8089077,BLUE,yellow,yellow,True,2.979118824005127
538,1749741555.795602,GREEN,red,red,True,1.8773231506347656
539,1749741557.6798885,BLUE,red,red,True,0.6217501163482666
540,1749741558.3089664,YELLOW,red,red,True,0.42877650260925293
541,1749741558.7387507,YELLOW,yellow,yellow,True,0.987581729888916
542,1749741559.734016,BLUE,green,green,True,1.114332914352417
543,1749741560.849477,BLUE,blue,blue,True,2.0396456718444824
544,1749741562.8959029,YELLOW,yellow,yellow,True,1.4051618576049805
545,1749741564.3020651,YELLOW,yellow,yellow,True,0.7600424289703369
546,1749741565.0701048,BLUE,blue,blue,True,0.7579033374786377
547,1749741565.8290138,BLUE,blue,blue,True,0.6841132640838623
548,1749741566.5210562,GREEN,blue,green,False,1.0164635181427002
549,1749741567.5441916,YELLOW,blue,blue,True,1.8548858165740967
550,1749741569.4008095,YELLOW,yellow,yellow,True,1.1489551067352295
551,1749741570.5521035,YELLOW,red,red,True,1.118718147277832
552,1749741571.6717038,YELLOW,yellow,yellow,True,1.0311803817749023
553,1749741572.7048817,YELLOW,yellow,yellow,True,1.0260834693908691
554,1749741573.7391286,GREEN,green,green,True,0.9407534599304199
555,1749741574.687841,BLUE,red,red,True,1.3429009914398193
556,1749741576.0317447,BLUE,green,green,True,2.6588268280029297
557,1749741578.6915953,BLUE,blue,blue,True,1.624121904373169
558,1749741580.31672,BLUE,yellow,yellow,True,1.298241138458252
559,1749741581.6230707,YELLOW,green,green,True,1.0806095600128174
560,1749741582.7036803,YELLOW,green,green,True,0.5854978561401367
561,1749741583.2965913,RED,yellow,yellow,True,1.396345853805542
562,1749741584.6939442,RED,red,red,True,0.815873384475708
563,1749741585.5104978,RED,yellow,yellow,True,0.7643387317657471
564,1749741586.275834,RED,yellow,yellow,True,0.6712963581085205
565,1749741586.9491546,RED,yellow,yellow,True,0.545191764831543
566,1749741587.495366,RED,blue,blue,True,1.3636276721954346
567,1749741588.8650136,YELLOW,green,green,True,1.052551031112671
568,1749741589.9248714,BLUE,red,red,True,1.5834119319915771
569,1749741591.515563,GREEN,blue,blue,True,1.0043766498565674
570,1749741592.5263612,BLUE,blue,blue,True,0.4527888298034668
571,1749741592.987061,YELLOW,blue,blue,True,0.6867082118988037
572,1749741593.6737692,YELLOW,yellow,yellow,True,0.7454016208648682
573,1749741594.425159,RED,yellow,yellow,True,0.6407866477966309
574,1749741595.0701263,BLUE,green,green,True,1.8267405033111572
575,1749741596.9042764,GREEN,green,green,True,0.4619569778442383
576,1749741597.3724482,RED,yellow,yellow,True,0.7116909027099609
577,1749741598.087823,YELLOW,yellow,yellow,True,0.4555826187133789
578,1749741598.5504475,BLUE,red,red,True,1.0198912620544434
579,1749741599.577481,YELLOW,green,green,True,0.9779160022735596
580,1749741600.562196,RED,red,red,True,0.5137922763824463
581,1749741601.0843768,YELLOW,red,red,True,0.6854777336120605
582,1749741601.7739875,RED,yellow,yellow,True,0.7954370975494385
583,1749741602.576746,BLUE,blue,blue,True,0.9370698928833008
584,1749741603.5197928,RED,red,red,True,1.4500129222869873
585,1749741604.9756436,YELLOW,blue,blue,True,1.1634244918823242
586,1749741606.1410763,YELLOW,blue,blue,True,0.41146278381347656
587,1749741606.5560448,GREEN,yellow,yellow,True,1.094907522201538
588,1749741607.6529772,GREEN,blue,blue,True,3.013561248779297
589,1749741610.6703908,BLUE,blue,blue,True,0.547539234161377
590,1749741611.2229261,RED,green,green,True,1.963958501815796
591,1749741613.1878824,RED,yellow,yellow,True,0.865706205368042
592,1749741614.059691,GREEN,yellow,yellow,True,0.5234055519104004
593,1749741614.584096,GREEN,green,green,True,0.7387599945068359
594,1749741615.3261232,RED,blue,blue,True,1.7973363399505615
595,1749741617.1244593,RED,green,green,True,1.2739806175231934
596,1749741618.3994472,RED,red,red,True,0.8302004337310791
597,1749741619.235666,BLUE,green,blue,False,1.163881778717041
598,1749741620.406563,GREEN,yellow,yellow,True,1.1336901187896729
599,1749741621.5412555,GREEN,blue,blue,True,2.3939130306243896
600,1749741623.9361703,GREEN,green,green,True,1.7071263790130615
601,1749741625.6469617,YELLOW,blue,blue,True,1.13511061668396
602,1749741626.7830732,YELLOW,yellow,yellow,True,0.8554515838623047
603,1749741627.6452684,RED,red,red,True,0.9470689296722412
604,1749741628.6005876,BLUE,red,red,True,1.1568145751953125
605,1749741629.7653308,GREEN,blue,red,False,0.20192742347717285
606,1749741629.9692502,GREEN,green,green,True,2.2301347255706787
607,1749741632.2070816,YELLOW,yellow,yellow,True,0.8582108020782471
608,1749741633.0706973,GREEN,green,green,True,0.6838104724884033
609,1749741633.7608266,YELLOW,green,green,True,1.6282846927642822
610,1749741635.3929706,RED,blue,blue,True,1.502340316772461
611,1749741636.902125,GREEN,blue,blue,True,0.784034013748169
612,1749741637.6953356,RED,red,red,True,0.7388098239898682
613,1749741638.4433844,BLUE,yellow,yellow,True,1.0478830337524414
614,1749741639.499713,YELLOW,red,red,True,3.0204250812530518
615,1749741642.5266056,BLUE,blue,blue,True,0.8652398586273193
616,1749741643.3985984,RED,yellow,yellow,True,1.343292474746704
617,1749741644.7480063,YELLOW,red,red,True,1.410140037536621
618,1749741646.1591454,YELLOW,red,red,True,0.5580265522003174
619,1749741646.7181706,YELLOW,green,green,True,1.3280608654022217
620,1749741648.0539055,GREEN,red,red,True,2.041912794113159
621,1749741650.102758,BLUE,red,red,True,0.38230156898498535
622,1749741650.4949226,YELLOW,red,red,True,0.3651602268218994
623,1749741650.8620927,YELLOW,blue,blue,True,0.9238536357879639
624,1749741651.7936182,BLUE,blue,blue,True,0.427415132522583
625,1749741652.2248561,GREEN,blue,blue,True,0.39875364303588867
626,1749741652.6275043,BLUE,green,green,True,1.2726078033447266
627,1749741653.9078834,GREEN,red,red,True,1.369307518005371
628,1749741655.2841668,YELLOW,blue,blue,True,0.9724526405334473
629,1749741656.25864,YELLOW,green,green,True,1.033613681793213
630,1749741657.2982378,RED,red,red,True,0.793128252029419
631,1749741658.097471,BLUE,yellow,yellow,True,0.9835426807403564
632,1749741659.0881746,GREEN,red,red,True,3.313204288482666
633,1749741662.4083726,BLUE,yellow,yellow,True,2.8144607543945312
634,1749741665.2269332,GREEN,blue,blue,True,1.6148629188537598
635,1749741666.8428123,GREEN,yellow,yellow,True,1.0389766693115234
636,1749741667.8894475,YELLOW,blue,blue,True,1.100236177444458
637,1749741668.99345,RED,blue,blue,True,0.685478687286377
638,1749741669.6861966,YELLOW,blue,blue,True,0.5985522270202637
639,1749741670.2857513,YELLOW,yellow,yellow,True,0.8440485000610352
640,1749741671.1380718,RED,blue,blue,True,0.8990557193756104
641,1749741672.042588,YELLOW,red,red,True,2.0008184909820557
642,1749741674.0477629,BLUE,blue,blue,True,1.4748430252075195
643,1749741675.5279942,GREEN,blue,blue,True,0.6583595275878906
644,1749741676.1933823,RED,green,green,True,1.540247917175293
645,1749741677.7381144,BLUE,red,red,True,4.261835098266602
646,1749741682.0045285,BLUE,yellow,yellow,True,0.8937339782714844
647,1749741682.9064388,YELLOW,green,green,True,1.5745794773101807
648,1749741684.4820464,YELLOW,blue,blue,True,4.229212999343872
649,1749741688.7199395,BLUE,blue,blue,True,0.4867415428161621
650,1749741689.213885,YELLOW,green,green,True,0.9908840656280518
651,1749741690.2057676,YELLOW,red,yellow,False,1.7978157997131348
652,1749741692.0114193,BLUE,blue,blue,True,1.569547176361084
653,1749741693.5899749,GREEN,red,red,True,0.8732743263244629
654,1749741694.4675415,BLUE,blue,blue,True,1.1944465637207031
655,1749741695.6698153,GREEN,blue,blue,True,1.9192030429840088
656,1749741697.5967689,YELLOW,red,red,True,1.3974919319152832
657,1749741699.0023963,GREEN,green,green,True,0.7316668033599854
658,1749741699.7409365,BLUE,blue,blue,True,0.9082789421081543
659,1749741700.6550133,GREEN,yellow,yellow,True,1.0870890617370605
660,1749741701.7492666,BLUE,blue,blue,True,0.8341841697692871
661,1749741702.5872922,RED,red,red,True,0.6472728252410889
662,1749741703.2416608,YELLOW,blue,blue,True,1.6690216064453125
663,1749741704.9116774,YELLOW,yellow,yellow,True,0.7196588516235352
664,1749741705.6323483,YELLOW,blue,blue,True,0.8123703002929688
665,1749741706.4457283,YELLOW,yellow,yellow,True,0.6625001430511475
666,1749741707.1112518,YELLOW,blue,blue,True,0.6166069507598877
667,1749741707.7340252,GREEN,blue,blue,True,1.1288464069366455
668,1749741708.8713756,YELLOW,red,red,True,1.0599935054779053
669,1749741709.9323971,YELLOW,green,green,True,1.8317241668701172
670,1749741711.7717023,RED,yellow,yellow,True,1.4593827724456787
671,1749741713.2376244,YELLOW,red,red,True,1.6118433475494385
672,1749741714.8550715,RED,green,green,True,0.9475674629211426
673,1749741715.8110254,YELLOW,red,red,True,0.8936612606048584
674,1749741716.714786,GREEN,yellow,yellow,True,0.9902560710906982
675,1749741717.7130322,YELLOW,yellow,yellow,True,0.5378437042236328
676,1749741718.2574456,BLUE,yellow,yellow,True,0.4391038417816162
677,1749741718.7040904,RED,yellow,yellow,True,0.45587825775146484
678,1749741719.1609676,RED,red,red,True,1.1061673164367676
679,1749741720.2753892,YELLOW,green,green,True,0.6429505348205566
680,1749741720.9193482,YELLOW,blue,blue,True,0.8541297912597656
681,1749741721.7799819,RED,red,red,True,0.681837797164917
682,1749741722.468184,GREEN,red,red,True,0.6689884662628174
683,1749741723.1453927,RED,yellow,yellow,True,0.6213016510009766
684,1749741723.7677314,RED,yellow,yellow,True,0.6651887893676758
685,1749741724.4394157,BLUE,yellow,yellow,True,0.5118143558502197
686,1749741724.9568233,YELLOW,red,red,True,0.8209385871887207
687,1749741725.7797794,YELLOW,yellow,yellow,True,0.5041837692260742
688,1749741726.2914739,BLUE,yellow,yellow,True,0.9296050071716309
689,1749741727.2288194,RED,red,red,True,0.5776150226593018
690,1749741727.809073,YELLOW,red,red,True,0.6768412590026855
691,1749741728.4939113,GREEN,green,green,True,0.9168655872344971
692,1749741729.4176846,RED,blue,blue,True,1.400721788406372
693,1749741730.8252876,BLUE,red,red,True,1.982621192932129
694,1749741732.8142781,GREEN,red,red,True,0.39859819412231445
695,1749741733.2173622,YELLOW,blue,blue,True,0.9318625926971436
696,1749741734.1566763,RED,yellow,yellow,True,0.9168126583099365
697,1749741735.0745153,RED,green,green,True,0.8428833484649658
698,1749741735.9200833,GREEN,green,green,True,0.4198160171508789
699,1749741736.3437958,BLUE,green,green,True,0.4602959156036377
700,1749741736.8076952,RED,green,green,True,0.3757915496826172
701,1749741737.1899927,BLUE,blue,blue,True,1.4362270832061768
702,1749741738.6272197,BLUE,green,green,True,1.3089089393615723
703,1749741739.9440064,GREEN,green,green,True,0.44026994705200195
704,1749741740.3852746,GREEN,green,green,True,0.7324488162994385
705,1749741741.1233513,BLUE,green,green,True,0.4567570686340332
706,1749741741.5869708,RED,red,red,True,1.0414323806762695
707,1749741742.6351004,GREEN,blue,blue,True,1.1151237487792969
708,1749741743.7525268,GREEN,green,green,True,1.4854481220245361
709,1749741745.2456856,YELLOW,red,red,True,1.4100544452667236
710,1749741746.656735,YELLOW,green,green,True,1.125960111618042
711,1749741747.7902992,RED,blue,blue,True,1.1968843936920166
712,1749741748.9881299,RED,yellow,blue,False,0.890514612197876
713,1749741749.8864105,BLUE,red,red,True,2.4871890544891357
714,1749741752.3798916,YELLOW,red,red,True,0.5453610420227051
715,1749741752.9280925,BLUE,blue,blue,True,1.8062896728515625
716,1749741754.742094,GREEN,red,red,True,0.8943238258361816
717,1749741755.6438072,RED,blue,blue,True,0.6371738910675049
718,1749741756.2819977,RED,green,green,True,0.8696620464324951
719,1749741757.160072,GREEN,red,red,True,1.473701000213623
720,1749741758.6347783,GREEN,red,red,True,1.757143497467041
721,1749741760.3929417,GREEN,red,red,True,0.4012258052825928
722,1749741760.7963421,GREEN,green,green,True,0.7688205242156982
723,1749741761.5743625,YELLOW,green,green,True,0.4487175941467285
724,1749741762.0295854,RED,red,red,True,0.8232345581054688
725,1749741762.858804,BLUE,yellow,yellow,True,0.8643505573272705
726,1749741763.7288954,RED,red,red,True,1.0794880390167236
727,1749741764.8125901,BLUE,red,red,True,0.4259519577026367
728,1749741765.2452774,GREEN,green,green,True,1.0532758235931396
729,1749741766.3075411,YELLOW,blue,blue,True,1.0081121921539307
730,1749741767.3217375,GREEN,blue,blue,True,0.4024467468261719
731,1749741767.7314253,YELLOW,yellow,yellow,True,1.0123517513275146
732,1749741768.751561,BLUE,red,red,True,1.5456855297088623
733,1749741770.3048317,YELLOW,green,green,True,1.453183650970459
734,1749741771.7600124,YELLOW,yellow,yellow,True,0.927788257598877
735,1749741772.689798,YELLOW,green,green,True,2.4265241622924805
736,1749741775.1233003,BLUE,green,green,True,0.6545698642730713
737,1749741775.7788699,BLUE,red,red,True,1.113574743270874
738,1749741776.8982444,RED,blue,blue,True,0.9623889923095703
739,1749741777.8629444,YELLOW,red,red,True,1.1365704536437988
740,1749741779.0073326,BLUE,red,red,True,0.715282678604126
741,1749741779.7276306,YELLOW,blue,blue,True,0.8555479049682617
742,1749741780.5909586,GREEN,yellow,yellow,True,1.1165220737457275
743,1749741781.713668,BLUE,red,red,True,1.8065133094787598
744,1749741783.526221,RED,red,red,True,0.44670820236206055
745,1749741783.9753494,RED,green,green,True,0.7581527233123779
746,1749741784.7389693,YELLOW,yellow,yellow,True,0.872563362121582
747,1749741785.6177382,BLUE,green,green,True,1.0760622024536133
748,1749741786.6992862,RED,blue,blue,True,1.505488395690918
749,1749741788.2113206,GREEN,yellow,blue,False,0.07876753807067871
750,1749741788.296531,YELLOW,green,green,True,1.9516968727111816
751,1749741790.2548223,GREEN,blue,blue,True,0.7761063575744629
752,1749741791.0379548,YELLOW,blue,blue,True,0.6180260181427002
753,1749741791.6569774,YELLOW,red,red,True,0.7073423862457275
754,1749741792.367003,YELLOW,green,green,True,1.1224358081817627
755,1749741793.4914303,YELLOW,green,green,True,1.0769624710083008
756,1749741794.5693953,YELLOW,blue,blue,True,2.4602460861206055
757,1749741797.0316377,YELLOW,red,red,True,1.409940481185913
758,1749741798.4497523,BLUE,red,red,True,0.466616153717041
759,1749741798.9230983,YELLOW,red,red,True,0.37506103515625
760,1749741799.305878,RED,blue,blue,True,1.1567928791046143
761,1749741800.4692256,BLUE,blue,blue,True,0.4416639804840088
762,1749741800.9182715,GREEN,yellow,yellow,True,1.0575025081634521
763,1749741801.9833815,BLUE,yellow,yellow,True,0.40979790687561035
764,1749741802.3931794,BLUE,yellow,yellow,True,0.9910330772399902
765,1749741803.3869512,YELLOW,yellow,yellow,True,0.48566365242004395
766,1749741803.8792691,BLUE,blue,blue,True,0.9964475631713867
767,1749741804.876735,BLUE,yellow,yellow,True,0.6800134181976318
768,1749741805.564668,RED,blue,blue,True,0.577707052230835
769,1749741806.1513417,BLUE,red,red,True,1.896416187286377
770,1749741808.054078,GREEN,blue,blue,True,2.963444471359253
771,1749741811.0251431,YELLOW,red,red,True,1.0842835903167725
772,1749741812.1128714,RED,blue,blue,True,0.722801923751831
773,1749741812.8398094,BLUE,yellow,yellow,True,1.6126267910003662
774,1749741814.4558513,GREEN,blue,blue,True,1.3983345031738281
775,1749741815.8574586,RED,yellow,yellow,True,1.1486387252807617
776,1749741817.01031,YELLOW,red,red,True,1.3606343269348145
777,1749741818.373806,RED,blue,blue,True,1.4075851440429688
778,1749741819.7899501,GREEN,red,red,True,0.9543983936309814
779,1749741820.7518635,RED,green,green,True,0.9382948875427246
780,1749741821.6971533,BLUE,yellow,yellow,True,2.8642070293426514
781,1749741824.5623953,BLUE,green,green,True,2.0130836963653564
782,1749741826.57888,RED,yellow,yellow,True,0.8318281173706055
783,1749741827.4161935,GREEN,green,green,True,0.8508663177490234
784,1749741828.2709978,YELLOW,green,green,True,1.1543846130371094
785,1749741829.4332526,GREEN,red,red,True,0.9385895729064941
786,1749741830.3730228,GREEN,blue,blue,True,1.0251891613006592
787,1749741831.4001994,GREEN,red,red,True,0.7267420291900635
788,1749741832.1338496,BLUE,green,green,True,1.402787208557129
789,1749741833.5436187,GREEN,red,red,True,1.2991960048675537
790,1749741834.8467088,BLUE,green,green,True,1.398597002029419
791,1749741836.2508187,GREEN,yellow,yellow,True,0.8413248062133789
792,1749741837.1061096,YELLOW,blue,blue,True,1.0235581398010254
793,1749741838.1352978,GREEN,green,green,True,1.619133710861206
794,1749741839.7610018,YELLOW,yellow,yellow,True,0.9771015644073486
795,1749741840.746434,BLUE,red,red,True,1.384639024734497
796,1749741842.1330717,BLUE,red,red,True,0.5395989418029785
797,1749741842.678665,GREEN,yellow,yellow,True,0.9988188743591309
798,1749741843.678614,GREEN,green,green,True,1.1170048713684082
799,1749741844.7977893,GREEN,green,green,True,0.5473978519439697
